CELL,-12,11,-0.43295020210690244
CELL,-12,12,-0.4438175613932766
CELL,-12,13,-0.4432745282834156
CELL,-12,14,-0.4779590320238724
CELL,-12,15,-0.5179955883399678
CELL,-11,-16,0.1874358713386811
CELL,-11,-15,0.26495838517833326
CELL,-11,-14,0.15129114102810184
CELL,-11,-13,0.11021722057429287
CELL,-11,-12,0.07365413393697727
CELL,-11,-11,0.05702926361410894
CELL,-11,-10,0.03322278515077193
CELL,-11,-9,0.02032878459315753
CELL,-11,-8,-0.007355804249984494
CELL,-11,-7,-0.02799630965591844
CELL,-11,-6,-0.06566188803350513
CELL,-11,-5,-0.0718101821937367
CELL,-11,-4,-0.09876112627556083
CELL,-11,-3,-0.12930408198871168
CELL,-11,-2,-0.183547557421461
CELL,-11,-1,-0.21688116319711026
CELL,-11,0,-0.23804512953764728
CELL,-11,1,-0.26984572046528577
CELL,-11,2,-0.28309980446610467
CELL,-11,3,-0.30029295323286154
CELL,-11,4,-0.3105678579115918
CELL,-11,5,-0.12975579530275605
CELL,-11,6,-0.14164768528684962
CELL,-11,7,-0.15083645321606698
CELL,-11,8,-0.1345467869901718
CELL,-11,9,-0.1590407210878408
CELL,-11,10,-0.18023658437693268
CELL,-11,11,-0.42051245780201724
CELL,-11,12,-0.428630911482105
CELL,-11,13,-0.4396779725722736
CELL,-11,14,-0.47780829344825054
CELL,-11,15,-0.5222026171060693
CELL,-10,-16,0.3246865059298565
CELL,-10,-15,0.29540877133323235
CELL,-10,-14,0.2710450300349962
CELL,-10,-13,0.23670319870136186
CELL,-10,-12,0.09215062300511496
CELL,-10,-11,0.07064683297949743
CELL,-10,-10,0.04927832421402215
CELL,-10,-9,0.037615500105534626
CELL,-10,-8,0.016964665250517347
CELL,-10,-7,-0.015258556087340926
CELL,-10,-6,-0.045473857018867275
CELL,-10,-5,-0.059505815417751476
CELL,-10,-4,-0.10484412078372836
CELL,-10,-3,-0.15616150195098302
CELL,-10,-2,-0.19196732219002322
CELL,-10,-1,-0.23132909867697482
CELL,-10,0,-0.2514456022523353
CELL,-10,1,-0.26733754305751534
CELL,-10,2,-0.29994362394386404
CELL,-10,3,-0.2878263749755919
CELL,-10,4,-0.09594440721844055
CELL,-10,5,-0.10347794726497478
CELL,-10,6,-0.12210426487801318
CELL,-10,7,-0.1385375810416335
CELL,-10,8,-0.13546748955551835
CELL,-10,9,-0.16028036762571196
CELL,-10,10,-0.19554881985563427
CELL,-10,11,-0.4300837895507843
CELL,-10,12,-0.43412282675060837
CELL,-10,13,-0.43509941918111056
CELL,-10,14,-0.4657346215354822
CELL,-10,15,-0.5075465301688172
CELL,-9,-16,0.36214321764813157
CELL,-9,-15,0.32504222702403895
CELL,-9,-14,0.2967098733259294
CELL,-9,-13,0.262593825625107
CELL,-9,-12,0.11800943000714642
CELL,-9,-11,0.08980378368966642
CELL,-9,-10,0.06764877285087756
CELL,-9,-9,0.05846364598271699
CELL,-9,-8,0.03145971296565408
CELL,-9,-7,-0.005722174273702397
CELL,-9,-6,-0.013977400089556502
CELL,-9,-5,-0.06009147447947393
CELL,-9,-4,-0.09989469728214431
CELL,-9,-3,-0.15044227291721665
CELL,-9,-2,-0.16342436865901816
CELL,-9,-1,-0.2061257077204327
CELL,-9,0,-0.2376368351876559
CELL,-9,1,-0.27229092453358955
CELL,-9,2,-0.28259324301583827
CELL,-9,3,-0.2775397857664515
CELL,-9,4,-0.09255431390600338
CELL,-9,5,-0.10457244931161158
CELL,-9,6,-0.11378911520469115
CELL,-9,7,-0.1480788120111674
CELL,-9,8,-0.16820368911727446
CELL,-9,9,-0.18316944790717737
CELL,-9,10,-0.4051354774891373
CELL,-9,11,-0.43870354171295073
CELL,-9,12,-0.43874470068730964
CELL,-9,13,-0.4389148180007928
CELL,-9,14,-0.4450562140495418
CELL,-9,15,-0.48883142243787736
CELL,-8,-16,0.38689369275061836
CELL,-8,-15,0.35329445132826104
CELL,-8,-14,0.324140021219779
CELL,-8,-13,0.2857391846120124
CELL,-8,-12,0.2604673531580781
CELL,-8,-11,0.1172790336981189
CELL,-8,-10,0.09898745558983682
CELL,-8,-9,0.11207136965504035
CELL,-8,-8,0.0820130661186019
CELL,-8,-7,0.02962175851268552
CELL,-8,-6,-0.008196281847343926
CELL,-8,-5,-0.03979764615893656
CELL,-8,-4,-0.08107996080420128
CELL,-8,-3,-0.10082745148968549
CELL,-8,-2,-0.1234536885674369
CELL,-8,-1,-0.15582286099265627
CELL,-8,0,-0.19858505702854265
CELL,-8,1,-0.24144903289832825
CELL,-8,2,-0.2612616367097937
CELL,-8,3,-0.26862726137240966
CELL,-8,4,-0.09559758690332554
CELL,-8,5,-0.12728411671226986
CELL,-8,6,-0.14185403133023816
CELL,-8,7,-0.17572183728693813
CELL,-8,8,-0.20177487181568837
CELL,-8,9,-0.21925299143633303
CELL,-8,10,-0.2321197402365222
CELL,-8,11,-0.445069902408187
CELL,-8,12,-0.45885515654868064
CELL,-8,13,-0.4563447539631209
CELL,-8,14,-0.4572645092890775
CELL,-8,15,-0.4787572637273874
CELL,-7,-16,0.3987997620318519
CELL,-7,-15,0.36646456580245057
CELL,-7,-14,0.3361435439243735
CELL,-7,-13,0.3042142546185225
CELL,-7,-12,0.1777203238995047
CELL,-7,-11,0.1431483443968071
CELL,-7,-10,0.13425559432650191
CELL,-7,-9,0.14871826337242328
CELL,-7,-8,0.13660011348850704
CELL,-7,-7,0.08214756183325325
CELL,-7,-6,0.02965436834193965
CELL,-7,-5,0.00046709339873923203
CELL,-7,-4,-0.033392426433428775
CELL,-7,-3,-0.05776738849179865
CELL,-7,-2,-0.07316440657181439
CELL,-7,-1,-0.12298575078268854
CELL,-7,0,-0.1662220195661596
CELL,-7,1,-0.2218887535415115
CELL,-7,2,-0.2565143080152484
CELL,-7,3,-0.2776682339499143
CELL,-7,4,-0.07597186241001275
CELL,-7,5,-0.31809078784716177
CELL,-7,6,-0.16528450430634545
CELL,-7,7,-0.2094367516913121
CELL,-7,8,-0.2310905400696565
CELL,-7,9,-0.23860440649070147
CELL,-7,10,-0.4524473259328145
CELL,-7,11,-0.47906439828398256
CELL,-7,12,-0.48587015364294983
CELL,-7,13,-0.4768225568872108
CELL,-7,14,-0.46725443655459065
CELL,-7,15,-0.47931736466882113
CELL,-6,-16,0.41207346353499485
CELL,-6,-15,0.3882918810861726
CELL,-6,-14,0.3503782539364683
CELL,-6,-13,0.22991767888906722
CELL,-6,-12,0.21947103857371233
CELL,-6,-11,0.19225594388454834
CELL,-6,-10,0.18923921370053806
CELL,-6,-9,0.18201839960443394
CELL,-6,-8,0.16948274066150476
CELL,-6,-7,0.13538771789758025
CELL,-6,-6,0.07676322565528268
CELL,-6,-5,0.03922085339638563
CELL,-6,-4,0.003989495804574502
CELL,-6,-3,-0.026373489565546675
CELL,-6,-2,-0.04824718081477478
CELL,-6,-1,0.11599514920130286
CELL,-6,0,0.07105741067459598
CELL,-6,1,0.0252596499218542
CELL,-6,2,-0.24144712351642975
CELL,-6,3,-0.2659984701066664
CELL,-6,4,-0.28546844823776174
CELL,-6,5,-0.3205508785904185
CELL,-6,6,-0.36417992919274567
CELL,-6,7,-0.3965942008701572
CELL,-6,8,-0.24441221395007307
CELL,-6,9,-0.4505790608289087
CELL,-6,10,-0.4597613515402753
CELL,-6,11,-0.4908221122203045
CELL,-6,12,-0.4974379376182508
CELL,-6,13,-0.4887352267527365
CELL,-6,14,-0.483367695986593
CELL,-6,15,-0.5021664643665479
CELL,-5,-16,0.45647782858584235
CELL,-5,-15,0.30950507872278926
CELL,-5,-14,0.38399462243138094
CELL,-5,-13,0.3636341542330589
CELL,-5,-12,0.25755655958180274
CELL,-5,-11,0.24150270332309554
CELL,-5,-10,0.2510704188786002
CELL,-5,-9,0.23987557644804355
CELL,-5,-8,0.2081565623576831
CELL,-5,-7,0.1661015934456202
CELL,-5,-6,0.11221877924618956
CELL,-5,-5,0.0742964158734418
CELL,-5,-4,0.04205809343051272
CELL,-5,-3,-0.006399486631754479
CELL,-5,-2,-0.05360967720636502
CELL,-5,-1,-0.11439470416210093
CELL,-5,0,0.06229982952006563
CELL,-5,1,0.0216273628149658
CELL,-5,2,0.005471400222377326
CELL,-5,3,-0.024663497741258256
CELL,-5,4,-0.2708168518204527
CELL,-5,5,-0.3178188145689322
CELL,-5,6,-0.35296581827916407
CELL,-5,7,-0.384413031097602
CELL,-5,8,-0.4321733674678442
CELL,-5,9,-0.44871038418772496
CELL,-5,10,-0.4627106207643928
CELL,-5,11,-0.49547445312090077
CELL,-5,12,-0.5031094051340074
CELL,-5,13,-0.5036590278053069
CELL,-5,14,-0.5171833211089379
CELL,-5,15,-0.5360195298938625
CELL,-4,-16,0.37339403386569364
CELL,-4,-15,0.3561918242173197
CELL,-4,-14,0.3216102944802329
CELL,-4,-13,0.2847783242948568
CELL,-4,-12,0.28618741373289874
CELL,-4,-11,0.30169090631341083
CELL,-4,-10,0.30061889757931265
CELL,-4,-9,0.2865330329092067
CELL,-4,-8,0.24716482514701124
CELL,-4,-7,0.2007780869074307
CELL,-4,-6,0.15244356176441184
CELL,-4,-5,0.1064762193472197
CELL,-4,-4,0.0817080226802309
CELL,-4,-3,0.24347453680817516
CELL,-4,-2,-0.03379071677416342
CELL,-4,-1,0.1501770441493068
CELL,-4,0,0.0957713587712688
CELL,-4,1,0.047430455261582294
CELL,-4,2,0.012177984817031529
CELL,-4,3,-0.02711201056160714
CELL,-4,4,-0.29798872444326197
CELL,-4,5,-0.32993104089399256
CELL,-4,6,-0.36016724855617543
CELL,-4,7,-0.3739884584940238
CELL,-4,8,-0.4149509225931419
CELL,-4,9,-0.43265165485061996
CELL,-4,10,-0.45791740548997945
CELL,-4,11,-0.47933958527682885
CELL,-4,12,-0.49539331286386706
CELL,-4,13,-0.5088379646089276
CELL,-4,14,-0.5215535437882644
CELL,-4,15,-0.5201876930701703
CELL,-3,-16,0.4155328299592437
CELL,-3,-15,0.4017569240733971
CELL,-3,-14,0.35541083033902005
CELL,-3,-13,0.3214347872174008
CELL,-3,-12,0.3149802887063196
CELL,-3,-11,0.32811226270762034
CELL,-3,-10,0.3291538915674491
CELL,-3,-9,0.30025437046412673
CELL,-3,-8,0.26852827770112336
CELL,-3,-7,0.22190719453786883
CELL,-3,-6,0.19119422166758338
CELL,-3,-5,0.1595846374705787
CELL,-3,-4,0.13283853331221118
CELL,-3,-3,0.2938105890517059
CELL,-3,-2,0.24015077994704304
CELL,-3,-1,0.19567551012082168
CELL,-3,0,0.12574555253132957
CELL,-3,1,0.0646188419767646
CELL,-3,2,0.024051001948508927
CELL,-3,3,-0.25559308285065413
CELL,-3,4,-0.31224795846588005
CELL,-3,5,-0.3375895483787684
CELL,-3,6,-0.37235005508832464
CELL,-3,7,-0.3819327147127793
CELL,-3,8,-0.4124759041671566
CELL,-3,9,-0.4429588920349289
CELL,-3,10,-0.4532208088432677
CELL,-3,11,-0.47986267628002016
CELL,-3,12,-0.4795413587697237
CELL,-3,13,-0.486464469075621
CELL,-3,14,-0.484443448579871
CELL,-3,15,-0.5031000382099293
CELL,-2,-16,0.4340366436976719
CELL,-2,-15,0.4146628941856285
CELL,-2,-14,0.36582456986936057
CELL,-2,-13,0.35351284159561425
CELL,-2,-12,0.35011976227156216
CELL,-2,-11,0.33664595292460375
CELL,-2,-10,0.3540381365102905
CELL,-2,-9,0.342619877143542
CELL,-2,-8,0.3071135240791797
CELL,-2,-7,0.26602988390465476
CELL,-2,-6,0.2322248936044502
CELL,-2,-5,0.22356784905054058
CELL,-2,-4,0.17869031145757983
CELL,-2,-3,0.33816101712859414
CELL,-2,-2,0.2860849132469698
CELL,-2,-1,0.21058631293876137
CELL,-2,0,0.14510198085906045
CELL,-2,1,0.08676010325433611
CELL,-2,2,0.025227785533838504
CELL,-2,3,-0.2468997211849536
CELL,-2,4,-0.29093587136351107
CELL,-2,5,-0.32913486651922425
CELL,-2,6,-0.36475162067598066
CELL,-2,7,-0.39362931934097495
CELL,-2,8,-0.42273233605960675
CELL,-2,9,-0.4593587702976992
CELL,-2,10,-0.46156827339382467
CELL,-2,11,-0.4901445675832365
CELL,-2,12,-0.4840548961679534
CELL,-2,13,-0.4663372836885595
CELL,-2,14,-0.4704009681875378
CELL,-2,15,-0.5022206550337894
CELL,-1,-16,0.4459822548603748
CELL,-1,-15,0.41500952141566105
CELL,-1,-14,0.3938907758980196
CELL,-1,-13,0.3878643627968128
CELL,-1,-12,0.4039485649767157
CELL,-1,-11,0.3902936633586895
CELL,-1,-10,0.3754257738633299
CELL,-1,-9,0.3777317462918092
CELL,-1,-8,0.3447998747623746
CELL,-1,-7,0.29466613329487223
CELL,-1,-6,0.2716505852845687
CELL,-1,-5,0.2562835044695554
CELL,-1,-4,0.21643753016358944
CELL,-1,-3,0.16224505578733042
CELL,-1,-2,0.340876512487009
CELL,-1,-1,0.26541127547543925
CELL,-1,0,0.17629844697879649
CELL,-1,1,0.099587215566353
CELL,-1,2,-0.18819234029830895
CELL,-1,3,-0.24135577362187113
CELL,-1,4,-0.28818001723220255
CELL,-1,5,-0.325274095544057
CELL,-1,6,-0.3523478836322213
CELL,-1,7,-0.3608072752305354
CELL,-1,8,-0.4098697568883552
CELL,-1,9,-0.44502320104301724
CELL,-1,10,-0.46750274192224567
CELL,-1,11,-0.4797089534089535
CELL,-1,12,-0.46604332273318844
CELL,-1,13,-0.4632950844619333
CELL,-1,14,-0.4675489949376184
CELL,-1,15,-0.5054589206022663
CELL,0,-16,0.46535912199306567
CELL,0,-15,0.4495409346446661
CELL,0,-14,0.4249920394443134
CELL,0,-13,0.42680735702182737
CELL,0,-12,0.4501550239684657
CELL,0,-11,0.44269473188100655
CELL,0,-10,0.4249674598493973
CELL,0,-9,0.4014872325690151
CELL,0,-8,0.3670294525739639
CELL,0,-7,0.33152019434897806
CELL,0,-6,0.328192416825756
CELL,0,-5,0.2993148576584833
CELL,0,-4,0.25438925643131866
CELL,0,-3,0.21656944542380463
CELL,0,-2,0.3863220012654244
CELL,0,-1,0.32244268921465885
CELL,0,1,0.12181074827714714
CELL,0,2,0.055607939353856634
CELL,0,3,-0.21266294863097732
CELL,0,4,-0.26351108790670713
CELL,0,5,-0.3022387392753126
CELL,0,6,-0.31933801622119606
CELL,0,7,-0.35008068475351767
CELL,0,8,-0.38821833270878825
CELL,0,9,-0.4220835372041247
CELL,0,10,-0.4314455375810749
CELL,0,11,-0.4218891698460662
CELL,0,12,-0.43088103979061143
CELL,0,13,-0.4461703158139638
CELL,0,14,-0.46193687580908216
CELL,0,15,-0.4879578588356487
CELL,1,-16,0.5082881744877581
CELL,1,-15,0.47507364099571653
CELL,1,-14,0.45445980649050194
CELL,1,-13,0.46571773296747515
CELL,1,-12,0.4834574720157141
CELL,1,-11,0.4812797370686489
CELL,1,-10,0.45092260268259915
CELL,1,-9,0.42041991825252184
CELL,1,-8,0.39720297366860324
CELL,1,-7,0.36649914905460884
CELL,1,-6,0.357370783215217
CELL,1,-5,0.3268514097365503
CELL,1,-4,0.27223117858510815
CELL,1,-3,0.24229782640023573
CELL,1,-2,0.18297684018332475
CELL,1,-1,0.12402688847128274
CELL,1,0,0.0414659580919144
CELL,1,1,-0.0411573321133598
CELL,1,2,-0.1149294748115043
CELL,1,3,-0.16767695830055546
CELL,1,4,-0.2139592637632092
CELL,1,5,-0.24787445154565754
CELL,1,6,-0.2670170574908023
CELL,1,7,-0.3145574345201509
CELL,1,8,-0.34348575281690874
CELL,1,9,-0.36443869444710775
CELL,1,10,-0.3707821144070113
CELL,1,11,-0.36081709894919123
CELL,1,12,-0.38281069917325383
CELL,1,13,-0.4038976067707966
CELL,1,14,-0.4335573995304321
CELL,1,15,-0.4671693878008953
CELL,2,-16,0.5121095841727702
CELL,2,-15,0.49598385129307493
CELL,2,-14,0.48019534122756435
CELL,2,-13,0.4766789392918336
CELL,2,-12,0.49318295439665255
CELL,2,-11,0.49412669517109303
CELL,2,-10,0.46671089699934554
CELL,2,-9,0.4206803129863717
CELL,2,-8,0.39125638581499106
CELL,2,-7,0.3799696043780927
CELL,2,-6,0.3651489993448468
CELL,2,-5,0.34160683906434586
CELL,2,-4,0.28024928899949036
CELL,2,-3,0.2464480313706907
CELL,2,-2,0.19838631850379726
CELL,2,-1,0.14120482431354822
CELL,2,0,0.06915068969348245
CELL,2,1,0.004951612929644262
CELL,2,2,-0.061263888834400475
CELL,2,3,-0.11110166557308793
CELL,2,4,-0.17296060044062933
CELL,2,5,-0.21976472822635754
CELL,2,6,-0.24340696616658838
CELL,2,7,-0.27810233694183234
CELL,2,8,-0.3020947976175339
CELL,2,9,-0.31375814192950086
CELL,2,10,-0.33550767305550844
CELL,2,11,-0.33487214575311075
CELL,2,12,-0.34289609692951994
CELL,2,13,-0.36645956169286953
CELL,2,14,-0.40375681290899434
CELL,2,15,-0.4411754209142
CELL,3,-16,0.508629068676188
CELL,3,-15,0.5058954567416892
CELL,3,-14,0.5117638481779243
CELL,3,-13,0.49541792523154865
CELL,3,-12,0.49701019913135336
CELL,3,-11,0.5018162923004177
CELL,3,-10,0.4822722926859488
CELL,3,-9,0.43968986675432986
CELL,3,-8,0.38986547782040326
CELL,3,-7,0.3770160313742254
CELL,3,-6,0.3637967765002984
CELL,3,-5,0.32991766694285307
CELL,3,-4,0.29140374514921685
CELL,3,-3,0.24908400707813708
CELL,3,-2,0.20555182390298035
CELL,3,-1,0.16058394670863949
CELL,3,0,0.1007758176078581
CELL,3,1,0.037480632937101986
CELL,3,2,-0.018570586712851212
CELL,3,3,-0.06239671701595181
CELL,3,4,-0.12501641244112136
CELL,3,5,-0.16285980219195972
CELL,3,6,-0.2008487737105794
CELL,3,7,-0.238863328196866
CELL,3,8,-0.27025353288867926
CELL,3,9,-0.2901908450021478
CELL,3,10,-0.31198204232598675
CELL,3,11,-0.32548220951640405
CELL,3,12,-0.3327000437981415
CELL,3,13,-0.3462020901511581
CELL,3,14,-0.3630504602660517
CELL,3,15,-0.39032650239852246
CELL,4,-16,0.4868803341353239
CELL,4,-15,0.4907524341084786
CELL,4,-14,0.4934192897358645
CELL,4,-13,0.4919069033047044
CELL,4,-12,0.49592020445965046
CELL,4,-11,0.5103438235441377
CELL,4,-10,0.481407423107096
CELL,4,-9,0.4315352555093243
CELL,4,-8,0.3940193201458812
CELL,4,-7,0.36826568968101325
CELL,4,-6,0.3590685849012432
CELL,4,-5,0.5362962436490568
CELL,4,-4,0.29798872444326197
CELL,4,-3,0.27258560438315477
CELL,4,-2,0.4607051270718582
CELL,4,-1,0.41577159718749723
CELL,4,0,0.3525138767180965
CELL,4,1,0.2970371794419465
CELL,4,2,0.2592785073899614
CELL,4,3,-0.02620140560082607
CELL,4,4,-0.07904748884495671
CELL,4,5,-0.11579980066709379
CELL,4,6,-0.14629926792255674
CELL,4,7,-0.18185762168821415
CELL,4,8,-0.23333818211105284
CELL,4,9,-0.2699144581193985
CELL,4,10,-0.29540256825578665
CELL,4,11,-0.306373220437435
CELL,4,12,-0.30942603165959937
CELL,4,13,-0.33338014603341715
CELL,4,14,-0.3445158701081601
CELL,4,15,-0.3523432376890346
CELL,5,-16,0.47696257466712416
CELL,5,-15,0.46238237936993776
CELL,5,-14,0.4716140387612075
CELL,5,-13,0.48308490340805316
CELL,5,-12,0.48886571431818215
CELL,5,-11,0.4853200033193759
CELL,5,-10,0.45811782577364557
CELL,5,-9,0.4165245028098791
CELL,5,-8,0.3944575937513892
CELL,5,-7,0.3715630646177471
CELL,5,-6,0.5640003502677395
CELL,5,-5,0.536780973818854
CELL,5,-4,0.5114979978774874
CELL,5,-3,0.47596401195166815
CELL,5,-2,0.6836383799176259
CELL,5,-1,0.4241892985169309
CELL,5,0,0.3788453707485028
CELL,5,1,0.337494886968785
CELL,5,2,0.28239395853191274
CELL,5,3,0.23743586528379987
CELL,5,4,-0.0345049950329185
CELL,5,5,-0.05065133783905236
CELL,5,6,-0.09743355711524125
CELL,5,7,-0.15268028892655508
CELL,5,8,-0.20615387189806159
CELL,5,9,-0.22813957798164644
CELL,5,10,-0.2489078994424009
CELL,5,11,-0.2605932503035483
CELL,5,12,-0.27103923380134043
CELL,5,13,-0.2921438651244062
CELL,5,14,-0.32549002339548205
CELL,5,15,-0.3434850096929285
CELL,6,-16,0.4710952537170283
CELL,6,-15,0.464437763509873
CELL,6,-14,0.4765229978153972
CELL,6,-13,0.4849160375760089
CELL,6,-12,0.48093823274284525
CELL,6,-11,0.4624166669297845
CELL,6,-10,0.44477404067444876
CELL,6,-9,0.42512452888984137
CELL,6,-8,0.40248384397701964
CELL,6,-7,0.5755948260646926
CELL,6,-6,0.55409896007402
CELL,6,-5,0.5413974168368803
CELL,6,-4,0.5024686689749205
CELL,6,-3,0.7158274066343497
CELL,6,-2,0.689694742032888
CELL,6,-1,0.6472882869144128
CELL,6,0,0.4018702231599297
CELL,6,1,0.3567434653114896
CELL,6,2,0.30999049902984394
CELL,6,3,0.023823486412999174
CELL,6,4,-0.011311438580765361
CELL,6,5,-0.022286217108930233
CELL,6,6,-0.06203260099965529
CELL,6,7,-0.11385502255244787
CELL,6,8,-0.15465364636381998
CELL,6,9,-0.17734547267663317
CELL,6,10,-0.1949464519776133
CELL,6,11,-0.23345419334632858
CELL,6,12,-0.24008579346426115
CELL,6,13,-0.25864449720105126
CELL,6,14,-0.28189972211233244
CELL,6,15,-0.3006348824297916
CELL,7,-16,0.479796443779648
CELL,7,-15,0.4598076039852527
CELL,7,-14,0.44767141661600757
CELL,7,-13,0.45184118096432074
CELL,7,-12,0.463340190761914
CELL,7,-11,0.45010393084388756
CELL,7,-10,0.4389178589542667
CELL,7,-9,0.40761058851975007
CELL,7,-8,0.39640773616776087
CELL,7,-7,0.3777448548787015
CELL,7,-6,0.5621399122083269
